url_count,suspicious_keyword_count,sender_suspicious,body_length,label
24,1,0,3879,1
0,4,0,780,0
1,1,0,615,1
24,1,0,3879,1
0,0,0,316,0
24,1,0,3879,1
24,1,0,3878,1
1,0,0,276,1
24,1,0,3887,1
1,0,0,105,1
2,0,0,419,0
1,0,0,49,1
2,0,0,1060,0
24,1,0,3879,1
1,0,0,767,0
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3878,1
0,0,0,444,1
0,0,0,829,1
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3879,1
24,1,0,3879,1
1,0,0,746,0
6,0,0,1843,0
5,0,0,4853,0
24,1,0,3878,1
3,0,0,1811,0
24,1,0,3877,1
0,0,0,99,1
0,0,0,52,1
5,0,0,2213,0
1,0,0,183,1
24,1,0,3877,1
24,1,0,3877,1
1,0,0,298,1
1,1,0,1973,0
1,0,0,646,0
3,0,0,2678,0
1,0,0,297,1
1,0,0,288,1
2,0,0,3871,0
24,1,0,3879,1
1,0,0,49,1
24,1,0,3879,1
1,0,0,233,1
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3878,1
1,0,0,356,1
7,4,0,31941,0
0,0,0,417,1
24,1,0,3902,1
1,1,0,820,1
1,0,0,170,1
0,0,0,2067,0
1,0,0,311,1
1,0,0,55,1
24,1,0,3902,1
1,1,0,621,1
1,8,0,2814,0
24,1,0,3902,1
24,1,0,3879,1
24,1,0,3902,1
1,1,0,641,1
1,0,0,338,1
1,0,0,170,1
1,0,0,167,1
1,0,0,177,1
24,1,0,3878,1
24,1,0,3889,1
1,1,0,737,1
1,0,0,48,1
2,0,0,1045,0
1,2,0,750,1
1,2,0,865,1
4,0,0,1701,0
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
0,1,0,115,1
0,0,0,414,1
1,0,0,166,1
1,0,0,163,1
0,0,0,74,1
24,1,0,3902,1
2,0,0,949,0
6,0,0,2431,0
1,0,0,658,0
3,0,0,1054,0
24,1,0,3879,1
2,0,0,2139,1
0,8,0,8224,0
1,0,0,113,1
1,4,0,3268,0
1,2,0,923,1
24,1,0,3879,1
2,0,0,625,0
1,1,0,660,1
0,0,0,194,0
24,1,0,3879,1
2,0,0,435,0
3,0,0,1037,0
0,0,0,146,0
2,0,0,704,0
7,3,0,2390,0
1,1,0,779,1
2,0,0,592,0
1,0,0,130,1
24,1,0,3878,1
0,0,0,415,0
1,1,0,612,1
24,1,0,3879,1
24,1,0,3878,1
1,0,0,114,1
1,1,0,646,1
24,1,0,3902,1
0,0,0,1106,1
0,3,0,1392,0
1,1,0,732,1
1,0,0,549,1
0,0,0,362,1
1,0,0,286,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
0,0,0,76,1
1,0,0,518,1
2,0,0,776,0
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
0,0,0,224,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3889,1
24,1,0,3879,1
1,0,0,184,1
2,0,0,1205,0
1,0,0,50,1
1,0,0,175,1
0,0,0,14354,0
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3879,1
1,2,0,6655,0
24,1,0,3878,1
24,1,0,3878,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3878,1
1,0,0,6891,0
2,0,0,728,0
24,1,0,3878,1
24,1,0,3875,1
24,1,0,3878,1
24,1,0,3876,1
1,0,0,562,0
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
1,2,0,2296,0
1,0,0,108,1
3,0,0,1529,0
0,0,0,189,0
24,1,0,3878,1
0,0,0,188,0
24,1,0,3879,1
24,1,0,3878,1
1,0,0,50,1
2,0,0,889,1
1,0,0,306,1
24,1,0,3902,1
1,0,0,4344,0
24,1,0,3878,1
1,0,0,52,1
1,1,0,661,1
2,0,0,5190,0
3,0,0,1712,0
2,0,0,2826,0
0,0,0,1362,0
24,1,0,3878,1
145,148,0,36042,0
0,0,0,399,1
24,1,0,3902,1
1,1,0,613,1
0,0,0,184,0
1,1,0,925,1
24,1,0,3878,1
1,1,0,760,1
0,0,0,457,1
1,0,0,96,1
24,1,0,3878,1
1,0,0,81,1
1,2,0,905,1
1,1,0,771,1
1,1,0,783,1
1,0,0,453,0
0,0,0,446,1
2,0,0,1075,0
2,0,0,1595,0
4,0,0,1287,0
3,0,0,595,0
24,1,0,3879,1
0,0,0,723,0
0,1,0,107,1
1,0,0,45,1
2,0,0,466,0
1,0,0,104,1
0,0,0,6058,0
1,1,0,763,1
24,1,0,3879,1
4,0,0,4449,0
1,1,0,825,1
1,0,0,245,1
0,0,0,483,1
1,1,0,638,1
1,1,0,775,1
1,1,0,682,1
24,1,0,3879,1
24,1,0,3877,1
24,1,0,3902,1
2,0,0,3174,0
0,0,0,602,0
3,0,0,517,0
2,0,0,782,0
2,0,0,902,0
2,0,0,2403,0
8,0,0,2855,0
2,0,0,936,0
2,0,0,1969,0
6,1,0,1481,0
48,0,0,36814,0
1,2,0,302,0
24,1,0,3879,1
1,0,0,94,1
24,1,0,3877,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
6,1,0,3897,0
2,0,0,1548,0
2,0,0,1078,0
3,0,0,1367,0
4,2,0,1377,0
1,0,0,47,1
1,0,0,258,1
24,1,0,3879,1
24,1,0,3878,1
0,0,0,421,1
0,0,0,259,0
24,1,0,3878,1
3,1,0,1151,0
1,0,0,126,1
0,0,0,915,0
3,0,0,541,0
10,0,0,1276,0
2,0,0,1980,0
0,0,0,2792,0
24,1,0,3878,1
1,0,0,283,1
1,0,0,106,1
2,0,0,3756,0
3,0,0,2822,0
24,1,0,3878,1
24,1,0,3879,1
1,0,0,551,1
2,0,0,2634,0
0,0,0,591,0
0,1,0,1675,0
3,0,0,2889,0
3,0,0,2921,0
0,0,0,970,0
0,0,0,312,1
0,1,0,3964,0
0,0,0,315,1
24,1,0,3878,1
1,0,0,320,1
4,0,0,1328,0
24,1,0,3878,1
24,1,0,3879,1
2,0,0,2508,0
24,1,0,3879,1
24,1,0,3879,1
0,0,0,210,1
0,0,0,54,1
24,1,0,3878,1
6,2,0,763,0
1,0,0,304,1
1,0,0,187,1
3,0,0,677,0
0,4,0,2009,1
2,0,0,1993,0
24,1,0,3878,1
0,1,0,1427,0
1,0,0,170,1
1,0,0,326,1
5,0,0,1347,0
1,0,0,174,1
1,0,0,175,1
3,0,0,9913,0
24,1,0,3879,1
1,1,0,184,1
24,1,0,3902,1
1,0,0,165,1
2,0,0,580,0
24,1,0,3879,1
0,0,0,228,1
1,0,0,172,1
4,3,0,1108,0
1,0,0,178,1
8,0,0,1354,0
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3878,1
0,0,0,14466,0
1,0,0,144,1
0,0,0,111,0
24,1,0,3878,1
24,1,0,3879,1
24,1,0,3879,1
1,1,0,1411,0
5,0,0,3303,0
2,0,0,601,0
1,0,0,342,1
1,0,0,318,1
1,0,0,193,1
1,0,0,172,1
1,0,0,319,1
1,0,0,305,1
0,0,0,560,0
1,0,0,262,1
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3878,1
1,0,0,104,1
1,0,0,354,1
1,0,0,345,1
1,0,0,174,1
1,0,0,271,1
1,1,0,3450,0
1,0,0,327,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3878,1
1,2,0,1370,0
1,0,0,82,1
1,0,0,115,1
0,2,0,569,0
1,0,0,88,1
1,0,0,292,1
2,0,0,853,0
0,0,0,102,1
0,0,0,233,0
24,1,0,3878,1
24,1,0,3879,1
3,0,0,2430,0
1,1,0,811,1
1,0,0,305,1
1,0,0,458,1
1,0,0,169,1
1,1,0,728,1
4,0,0,4281,0
24,1,0,3878,1
1,1,0,5023,0
1,1,0,706,1
1,0,0,188,1
1,0,0,204,1
1,1,0,742,1
2,1,0,1091,0
1,1,0,739,1
1,0,0,169,1
1,0,0,70,1
1,1,0,694,1
0,1,0,510,0
1,1,0,753,1
0,1,0,331,0
24,1,0,3879,1
18,2,0,4033,0
1,0,0,324,1
0,0,0,216,1
3,0,0,790,0
1,1,0,858,1
0,0,0,855,1
0,0,0,861,1
24,1,0,3879,1
5,0,0,1170,0
24,1,0,3902,1
1,0,0,913,0
2,0,0,466,0
3,0,0,3089,0
0,0,0,1700,0
1,1,0,385,1
1,1,0,810,1
1,0,0,575,0
1,0,0,323,1
1,1,0,686,1
0,0,0,979,1
1,0,0,310,1
1,1,0,660,1
24,1,0,3879,1
0,1,0,1486,0
24,1,0,3879,1
24,1,0,3878,1
0,0,0,313,1
0,0,0,83,1
1,1,0,604,1
3,0,0,1149,0
1,1,0,784,1
100,4,0,33590,0
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3878,1
24,1,0,3878,1
0,1,0,114,1
1,2,0,708,1
19,2,0,3772,0
1,0,0,173,1
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3879,1
1,0,0,44,1
0,0,0,57,1
0,0,0,102,1
0,0,0,741,0
24,1,0,3877,1
0,0,0,94,1
0,3,0,1365,0
24,1,0,3879,1
1,1,0,859,1
1,1,0,709,1
1,0,0,179,1
1,1,0,219,1
1,0,0,204,1
1,1,0,699,1
0,0,0,480,1
1,1,0,1008,1
24,1,0,3879,1
1,0,0,70,1
0,0,0,590,0
1,1,0,213,1
0,0,0,1529,0
1,0,0,173,1
1,1,0,902,1
0,0,0,201,1
2,1,0,4629,0
24,1,0,3879,1
0,0,0,202,1
0,0,0,318,1
0,0,0,312,1
2,0,0,1070,0
1,1,0,755,1
0,0,0,316,1
0,0,0,321,1
0,0,0,313,1
0,0,0,317,1
0,0,0,321,1
0,1,0,250,1
1,2,0,831,0
0,0,0,325,1
0,0,0,317,1
0,0,0,314,1
0,0,0,317,1
0,0,0,323,0
1,0,0,90,1
2,0,0,434,0
0,0,0,323,0
0,0,0,323,0
0,4,0,740,0
0,0,0,323,0
0,0,0,277,0
1,0,0,1153,0
0,0,0,320,1
0,0,0,314,1
0,0,0,724,0
1,0,0,3583,0
1,0,0,900,0
0,0,0,320,1
0,0,0,313,1
0,0,0,315,1
0,0,0,315,1
0,0,0,320,1
0,0,0,1034,0
0,0,0,315,1
0,0,0,315,1
0,0,0,319,1
1,1,0,652,1
0,0,0,317,1
2,0,0,669,0
0,0,0,321,1
0,0,0,318,1
0,0,0,311,1
24,1,0,3878,1
24,1,0,3879,1
0,0,0,317,1
24,1,0,3879,1
24,1,0,3877,1
0,0,0,82,1
3,0,0,5690,0
0,0,0,316,1
0,0,0,322,1
0,0,0,315,1
24,1,0,3879,1
0,0,0,320,1
0,0,0,318,1
1,0,0,202,1
1,0,0,183,1
0,0,0,322,1
0,0,0,315,1
0,0,0,311,1
0,0,0,324,1
0,0,0,319,1
0,0,0,318,1
1,1,0,666,1
0,0,0,315,1
0,0,0,600,0
0,0,0,320,1
1,0,0,491,0
1,0,0,169,1
0,0,0,316,1
1,0,0,312,1
0,0,0,316,1
0,0,0,320,1
0,0,0,312,1
0,0,0,138,1
0,0,0,318,1
0,0,0,51,1
0,0,0,315,1
0,0,0,325,1
0,0,0,312,1
1,0,0,2224,0
0,0,0,317,1
1,1,0,755,1
1,0,0,134,1
0,0,0,320,1
24,1,0,3902,1
0,0,0,5082,0
3,0,0,957,0
1,1,0,694,1
1,0,0,92,1
24,1,0,3879,1
1,1,0,603,1
1,0,0,327,1
3,0,0,7129,0
0,0,0,89,1
0,0,0,319,1
0,0,0,88,1
1,0,0,453,0
0,0,0,241,1
1,0,0,194,1
1,1,0,4093,0
2,0,0,1070,0
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3878,1
1,0,0,79,1
1,0,0,1029,0
1,1,0,856,1
1,0,0,179,1
1,0,0,69,1
20,4,0,5612,0
0,4,0,740,0
24,1,0,3879,1
3,0,0,6680,0
2,0,0,1811,0
3,0,0,3643,0
0,0,0,1217,0
0,0,0,58,1
2,3,0,6808,0
0,0,0,322,1
0,0,0,311,1
1,0,0,78,1
24,1,0,3879,1
2,0,0,534,0
1,0,0,946,0
24,1,0,3877,1
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3879,1
24,1,0,3902,1
0,0,0,1816,0
1,0,0,191,1
24,1,0,3879,1
3,0,0,3209,0
24,1,0,3878,1
1,1,0,702,1
0,0,0,71,1
1,0,0,507,1
0,0,0,446,1
24,1,0,3902,1
4,0,0,4018,0
1,1,0,347,1
3,0,0,1043,0
2,3,0,5279,0
24,1,0,3878,1
0,0,0,1722,0
0,0,0,314,1
0,0,0,313,1
0,0,0,315,1
0,0,0,102,1
1,0,0,2541,0
1,0,0,374,0
1,2,0,2435,0
2,0,0,453,0
24,1,0,3878,1
24,1,0,3879,1
0,0,0,319,1
2,1,0,3199,0
1,0,0,103,1
0,0,0,222,1
3,0,0,792,0
0,0,0,4468,0
24,1,0,3902,1
4,0,0,1419,0
0,0,0,58,1
24,1,0,3878,1
24,1,0,3878,1
0,0,0,319,1
4,0,0,5599,0
24,1,0,3879,1
2,0,0,2251,0
0,0,0,325,1
0,0,0,150,1
0,0,0,1849,0
24,1,0,3879,1
0,0,0,1993,0
24,1,0,3878,1
24,1,0,3878,1
1,0,0,109,1
24,1,0,3879,1
2,1,0,2487,0
1,0,0,195,1
1,0,0,183,1
1,0,0,296,1
3,0,0,1295,0
1,0,0,276,1
3,0,0,668,0
24,1,0,3878,1
24,1,0,3879,1
24,1,0,3878,1
1,0,0,308,1
4,0,0,4962,0
0,0,0,724,0
0,1,0,136,0
0,0,0,263,1
0,3,0,3600,0
24,1,0,3879,1
24,1,0,3878,1
24,1,0,3879,1
24,1,0,3878,1
1,0,0,45,1
4,0,0,3268,0
24,1,0,3878,1
3,2,0,935,0
24,1,0,3878,1
1,0,0,80,1
1,0,0,105,1
1,0,0,580,0
1,0,0,78,1
0,0,0,468,1
4,0,0,1053,0
3,0,0,1237,0
0,0,0,453,1
1,0,0,67,1
0,0,0,705,0
3,0,0,1264,0
1,1,0,982,1
3,0,0,1493,0
6,1,0,4558,0
0,0,0,319,1
0,0,0,323,1
3,0,0,5743,0
1,0,0,1447,0
1,1,0,672,1
0,0,0,1799,0
4,0,0,1843,0
1,1,0,861,1
2,0,0,376,0
1,0,0,98,1
1,1,0,977,1
0,0,0,315,1
1,0,0,241,0
0,0,0,61,0
0,0,0,777,0
0,0,0,603,0
2,0,0,1415,0
0,5,0,5463,0
1,0,0,370,0
1,1,0,630,1
0,0,0,317,1
1,1,0,733,1
0,0,0,366,0
1,0,0,74,1
84,15,0,28776,0
1,0,0,173,1
1,1,0,621,1
1,0,0,174,1
1,0,0,66,1
1,1,0,743,1
0,0,0,244,0
1,0,0,90,1
3,0,0,1961,0
0,0,0,322,1
1,0,0,447,0
1,1,0,802,1
5,0,0,5519,0
0,0,0,64,1
1,1,0,645,1
4,0,0,1064,0
1,0,0,174,1
1,1,0,581,1
1,0,0,72,1
1,0,0,3382,0
1,0,0,268,1
24,1,0,3878,1
24,1,0,3879,1
2,0,0,2865,0
9,3,0,2843,0
1,0,0,822,0
3,0,0,2664,0
1,1,0,772,1
0,0,0,563,0
1,0,0,73,1
24,1,0,3878,1
0,0,0,590,0
9,3,0,4825,0
1,0,0,118,1
1,0,0,506,0
1,0,0,335,1
0,0,0,317,1
1,0,0,172,1
0,0,0,46,1
0,0,0,636,0
3,0,0,1038,0
0,0,0,1178,0
9,3,0,2843,0
1,0,0,1387,0
0,2,0,720,0
2,0,0,139,1
1,0,0,51,1
0,0,0,313,1
0,0,0,318,1
2,0,0,157,1
1,1,0,629,1
3,0,0,1536,0
1,0,0,174,1
1,0,0,174,1
24,1,0,3902,1
1,1,0,840,1
0,0,0,766,0
1,1,0,3643,0
1,0,0,203,1
0,0,0,312,1
1,1,0,259,1
0,0,0,315,1
1,0,0,71,1
1,0,0,173,1
0,1,0,110,1
3,0,0,488,0
0,5,0,1966,0
1,0,0,1367,0
2,0,0,465,0
1,0,0,335,1
3,0,0,756,0
0,0,0,319,1
1,0,0,175,1
24,1,0,3878,1
1,0,0,73,1
0,0,0,1064,0
1,0,0,186,1
1,0,0,869,0
1,2,0,895,0
1,4,0,1689,0
3,0,0,1734,0
1,4,0,1990,0
1,0,0,4052,0
0,0,0,320,1
2,6,0,10007,0
0,0,0,1394,0
0,0,0,311,1
1,0,0,69,1
2,0,0,878,0
2,0,0,1167,0
0,0,0,437,0
0,0,0,316,1
3,0,0,1087,0
1,0,0,196,1
0,0,0,134,1
0,0,0,6610,0
1,0,0,70,1
24,1,0,3878,1
1,0,0,1132,0
1,0,0,114,1
4,0,0,1796,0
6,0,0,964,0
0,0,0,317,1
0,0,0,390,1
0,0,0,314,1
24,1,0,3879,1
1,0,0,593,0
0,0,0,881,1
1,0,0,305,1
0,0,0,462,1
0,0,0,876,0
1,1,0,640,1
2,0,0,1056,0
1,1,0,585,1
3,0,0,492,0
0,0,0,816,1
1,0,0,171,1
0,1,0,3564,0
1,1,0,921,0
1,2,0,2648,0
2,0,0,1625,0
1,1,0,537,0
1,1,0,802,1
24,1,0,3902,1
0,0,0,600,0
1,1,0,709,1
1,1,0,848,1
0,0,0,236,0
2,0,0,1148,0
0,0,0,2105,0
1,1,0,673,1
1,1,0,671,1
1,1,0,694,1
0,2,0,1486,1
1,1,0,665,1
0,0,0,320,1
1,1,0,1045,1
24,1,0,3902,1
24,1,0,3902,1
1,1,0,675,1
3,0,0,2851,0
1,0,0,74,1
2,0,0,758,0
1,1,0,636,1
0,0,0,727,1
2,0,0,1602,0
4,0,0,1198,0
24,1,0,3902,1
0,1,0,399,0
24,1,0,3902,1
1,0,0,353,1
0,0,0,1781,0
0,0,0,312,1
0,1,0,1003,0
1,0,0,52,1
1,0,0,58,1
1,0,0,92,1
1,0,0,95,1
1,0,0,281,1
2,0,0,142,1
0,0,0,410,0
24,1,0,3902,1
1,0,0,113,1
0,0,0,448,1
1,0,0,874,1
1,0,0,298,0
24,1,0,3877,1
2,0,0,2610,0
24,1,0,3902,1
24,1,0,3902,1
0,2,0,1222,0
1,0,0,1486,0
3,0,0,1498,0
1,0,0,290,1
1,0,0,223,1
6,1,0,4798,0
24,1,0,3902,1
7,2,0,1901,0
1,0,0,1704,0
4,0,0,615,0
1,0,0,193,1
24,1,0,3902,1
1,0,0,324,1
24,1,0,3902,1
24,1,0,3902,1
1,0,0,133,1
0,2,0,1932,0
1,0,0,195,1
1,0,0,293,1
1,0,0,303,1
24,1,0,3902,1
1,0,0,110,1
1,0,0,1032,0
3,0,0,975,0
6,1,0,847,0
1,0,0,58,1
24,1,0,3902,1
1,2,0,9596,0
1,0,0,49,1
24,1,0,3902,1
1,0,0,513,1
24,1,0,3902,1
0,0,0,692,0
1,0,0,70,1
1,0,0,108,1
24,1,0,3902,1
2,0,0,1454,0
24,1,0,3902,1
1,0,0,47,1
24,1,0,3902,1
24,1,0,3902,1
1,0,0,1013,0
1,0,0,638,0
0,3,0,2288,0
0,0,0,2179,0
3,0,0,1431,0
24,1,0,3885,1
24,1,0,3878,1
1,2,0,728,1
1,0,0,324,1
0,0,0,1720,0
2,0,0,453,0
0,0,0,137,1
0,0,0,431,1
24,1,0,3902,1
1,0,0,82,1
0,1,0,108,1
1,1,0,759,1
1,0,0,1094,0
0,0,0,967,0
2,1,0,472,0
1,0,0,61,1
24,1,0,3902,1
1,0,0,79,1
24,1,0,3902,1
2,0,0,749,0
1,0,0,46,1
1,0,0,91,1
24,1,0,3879,1
24,1,0,3880,1
0,3,0,7431,0
1,0,0,102,1
1,0,0,164,1
1,2,0,790,1
24,1,0,3902,1
1,2,0,709,1
1,0,0,63,1
1,0,0,72,1
24,1,0,3902,1
1,0,0,79,1
1,1,0,669,1
1,1,0,658,1
24,1,0,3902,1
24,1,0,3902,1
24,1,0,3902,1
2,0,0,1329,0
1,0,0,282,1
1,1,0,915,1
24,1,0,3902,1
1,0,0,562,0
1,0,0,326,1
1,1,0,750,1
1,0,0,161,1
1,0,0,91,1
1,1,0,647,1
0,0,0,415,1
1,0,0,113,1
1,0,0,162,1
1,0,0,227,1
1,1,0,675,1
0,0,0,733,0
1,0,0,531,1
1,0,0,162,1
1,1,0,601,1
1,0,0,162,1
3,0,0,1550,0
1,0,0,550,1
6,0,0,15411,0
3,0,0,5850,0
3,0,0,5850,0
0,0,0,338,0
1,0,0,160,1
2,1,0,494,1
0,0,0,813,1
0,1,0,1094,0
0,0,0,333,1
19,11,0,11613,0
24,1,0,3902,1
1,0,0,164,1
1,1,0,692,1
0,1,0,3827,0
1,1,0,707,1
1,0,0,449,1
3,1,0,9407,0
24,1,0,3902,1
24,1,0,3902,1
1,0,0,58,1
1,1,0,707,1
1,0,0,1537,0
2,0,0,687,0
0,0,0,972,0
1,0,0,315,1
24,1,0,3902,1
24,1,0,3877,1
24,1,0,3878,1
1,0,0,73,1
1,0,0,254,1
0,0,0,216,1
0,0,0,62,1
0,0,0,314,1
2,0,0,2633,0
3,0,0,11067,0
2,0,0,802,0
0,3,0,13170,0
5,1,0,2152,0
1,1,0,297,1
1,0,0,134,1
24,1,0,3902,1
7,1,0,6813,0
24,1,0,3902,1
5,0,0,1899,0
0,0,0,37,1
1,0,0,521,0
78,4,0,23830,0
42,3,0,7622,0
0,0,0,92,1
24,1,0,3902,1
1,0,0,104,1
0,0,0,318,1
0,0,0,319,1
0,0,0,89,1
5,0,0,2097,0
1,0,0,91,1
24,1,0,3902,1
0,0,0,213,1
1,0,0,337,1
24,1,0,3890,1
0,0,0,395,0
24,1,0,3902,1
24,1,0,3902,1
3,0,0,1234,0
0,0,0,95,1
3,0,0,3687,0
2,0,0,877,0
1,1,0,2550,0
1,1,0,2028,0
2,0,0,392,0
1,0,0,336,1
6,0,0,2428,0
0,0,0,262,1
1,0,0,537,0
24,1,0,3902,1
0,0,0,172,0
1,0,0,183,1
24,1,0,3902,1
1,0,0,739,0
0,0,0,206,1
1,0,0,309,1
24,1,0,3902,1
1,0,0,97,1
2,0,0,301,0
1,0,0,118,1
0,0,0,715,0
1,0,0,111,1
0,0,0,94,1
1,1,0,5698,0
1,0,0,46,1
1,0,0,163,1
0,0,0,632,0
1,0,0,50,1
1,0,0,254,1
2,0,0,1268,0
24,1,0,3902,1
24,1,0,3902,1
24,1,0,3902,1
4,0,0,812,0
24,1,0,3902,1
0,0,0,99,1
1,1,0,109,1
0,0,0,110,1
0,0,0,92,1
0,0,0,96,1
2,0,0,841,0
0,0,0,88,1
1,0,0,283,1
1,0,0,175,1
6,4,0,2105,0
10,0,0,1947,0
2,0,0,519,0
0,0,0,94,1
1,0,0,288,1
0,0,0,77,1
1,0,0,1887,0
1,0,0,220,1
24,1,0,3902,1
1,0,0,549,1
1,1,0,839,1
24,1,0,3879,1
1,1,0,575,1
1,0,0,67,1
1,0,0,80,1
1,1,0,639,1
0,0,0,822,0
1,0,0,85,1
24,1,0,3902,1
24,1,0,3902,1
24,1,0,3902,1
0,0,0,269,1
0,0,0,1477,0
1,1,0,614,1
24,1,0,3902,1
0,0,0,433,1
1,1,0,697,1
0,0,0,836,0
1,0,0,109,1
0,3,0,3666,0
1,1,0,709,1
1,1,0,645,1
1,1,0,772,1
0,8,0,1946,0
24,1,0,3902,1
24,1,0,3902,1
24,1,0,3902,1
1,0,0,111,1
4,0,0,5741,0
1,0,0,70,1
1,1,0,205,1
0,0,0,90,1
24,1,0,3902,1
1,1,0,754,1
1,0,0,92,1
0,1,0,1880,0
0,0,0,502,0
1,1,0,597,1
6,0,0,1165,0
24,1,0,3878,1
24,1,0,3902,1
24,1,0,3878,1
2,0,0,1131,0
1,1,0,693,1
2,0,0,638,0
1,1,0,641,1
1,1,0,941,1
24,1,0,3902,1
1,1,0,230,1
1,1,0,847,1
0,0,0,302,0
24,1,0,3878,1
24,1,0,3879,1
1,0,0,950,0
2,0,0,493,1
0,0,0,285,0
3,0,0,1421,0
0,0,0,94,1
24,1,0,3902,1
24,1,0,3902,1
24,1,0,3902,1
24,1,0,3902,1
24,1,0,3879,1
24,1,0,3879,1
0,0,0,504,0
0,0,0,321,1
1,0,0,119,1
0,0,0,321,1
1,1,0,950,1
0,0,0,558,0
24,1,0,3879,1
24,1,0,3902,1
3,0,0,1121,0
2,0,0,1036,0
1,1,0,572,1
1,0,0,289,1
4,0,0,1303,0
24,1,0,3879,1
1,0,0,503,1
24,1,0,3879,1
1,0,0,63,1
24,1,0,3879,1
24,1,0,3877,1
0,0,0,117,1
1,0,0,254,1
1,0,0,302,1
1,0,0,130,1
1,1,0,452,0
0,0,0,168,0
24,1,0,3875,1
0,0,0,454,1
24,1,0,3878,1
2,1,0,2806,0
24,1,0,3879,1
24,1,0,3902,1
1,0,0,584,1
2,0,0,623,0
0,0,0,928,0
1,0,0,51,1
24,1,0,3902,1
0,2,0,28724,0
2,3,0,5019,0
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3879,1
24,1,0,3902,1
0,0,0,2762,0
0,0,0,1145,0
0,0,0,411,0
0,0,0,833,0
1,0,0,85,1
1,1,0,219,1
1,0,0,207,0
1,0,0,291,1
1,0,0,248,1
24,1,0,3878,1
24,1,0,3876,1
24,1,0,3878,1
1,0,0,62,1
1,0,0,397,1
1,0,0,69,1
24,1,0,3879,1
1,0,0,399,1
1,0,0,49,1
24,1,0,3879,1
24,1,0,3902,1
0,0,0,667,0
0,0,0,293,0
3,0,0,704,0
2,0,0,342,0
1,1,0,562,0
0,0,0,567,0
24,1,0,3879,1
0,0,0,1001,0
24,1,0,3879,1
0,0,0,9617,0
1,0,0,523,1
1,0,0,712,0
0,0,0,348,0
24,1,0,3902,1
0,0,0,2374,0
3,1,0,4851,0
0,1,0,587,0
0,1,0,1002,0
4,0,0,5464,0
0,0,0,189,1
0,0,0,311,1
1,0,0,162,1
0,0,0,452,1
1,3,0,1495,0
1,0,0,195,1
2,0,0,1173,0
24,1,0,3879,1
3,0,0,1924,0
0,0,0,1424,0
1,0,0,251,1
1,1,0,605,1
1,1,0,939,1
2,0,0,549,0
1,0,0,164,1
24,1,0,3902,1
1,0,0,162,1
1,1,0,586,1
1,1,0,970,1
2,0,0,627,0
2,1,0,491,1
1,1,0,979,1
1,0,0,409,0
2,0,0,1795,0
2,0,0,2748,0
24,1,0,3878,1
1,0,0,321,0
1,1,0,710,1
1,3,0,728,0
1,1,0,921,1
3,0,0,975,0
4,0,0,410,0
24,1,0,3902,1
1,0,0,285,1
1,1,0,638,1
1,0,0,100,1
0,0,0,3349,0
3,0,0,554,0
0,0,0,470,1
3,0,0,1059,0
0,0,0,409,1
1,0,0,139,1
24,1,0,3902,1
0,0,0,1217,0
1,1,0,619,1
1,1,0,734,1
1,0,0,502,1
3,0,0,1087,0
0,0,0,434,1
0,0,0,207,1
1,1,0,785,1
24,1,0,3902,1
1,0,0,169,1
0,0,0,195,1
0,0,0,245,1
3,1,0,2727,0
24,1,0,3902,1
1,1,0,659,1
1,0,0,927,0
24,1,0,3902,1
1,0,0,132,1
0,0,0,4592,0
1,0,0,3723,0
0,0,0,318,1
1,0,0,92,1
1,0,0,311,1
1,0,0,163,1
1,0,0,161,1
0,3,0,1767,0
24,1,0,3902,1
1,0,0,99,1
1,0,0,1299,0
0,0,0,365,0
0,0,0,816,0
4,1,0,1366,0
1,0,0,1716,0
0,0,0,294,1
1,0,0,358,1
0,0,0,161,1
1,1,0,633,1
1,0,0,168,1
1,2,0,2276,0
24,1,0,3878,1
1,0,0,59,1
24,1,0,3902,1
24,1,0,3902,1
0,0,0,450,1
1,1,0,3296,0
3,0,0,11890,0
1,1,0,203,1
1,0,0,87,1
1,0,0,162,1
24,1,0,3902,1
0,1,0,326,0
24,1,0,3902,1
0,0,0,704,0
1,0,0,107,1
0,0,0,206,1
1,0,0,466,1
